#  Table all_wfc_june03.fits[1]  Thu 15:22:31 12-Jun-2003

#      WAVELENGTH           F435W           F475W           F550M           F555W           F606W           F625W           F775W           F814W          F850LP

           4742.5        0.348629       0.3568479     4.744246E-5       0.1368571       0.1816469     7.850344E-6     4.317816E-7     2.139475E-7     4.536322E-8
            4743.       0.3484483       0.3567865     4.747382E-5       0.1375559       0.1801418     7.836243E-6     4.316549E-7     2.142293E-7     4.534077E-8
           4743.5       0.3482676       0.3567252     4.750518E-5       0.1382547       0.1786369     7.822143E-6     4.315283E-7     2.145110E-7     4.531832E-8
            4744.       0.3480869       0.3566639     4.753653E-5       0.1389533       0.1771322     7.808045E-6     4.314015E-7     2.147927E-7     4.529587E-8
           4744.5       0.3479063       0.3566025     4.756788E-5       0.1396519       0.1756276     7.793948E-6     4.312749E-7     2.150744E-7     4.527342E-8
            4745.       0.3477256       0.3565412     4.759923E-5       0.1403504       0.1741233     7.779854E-6     4.311483E-7     2.153560E-7     4.525098E-8
           4745.5        0.347545       0.3564799     4.763056E-5       0.1410488       0.1726191     7.765760E-6     4.310216E-7     2.156376E-7     4.522854E-8
            4746.       0.3473644       0.3564186     4.766190E-5       0.1417471       0.1711151     7.751669E-6     4.308951E-7     2.159192E-7     4.520610E-8
           4746.5       0.3471839       0.3563573     4.769323E-5       0.1424454       0.1696113     7.737580E-6     4.307684E-7     2.162007E-7     4.518366E-8
            4747.       0.3470033        0.356296     4.772456E-5       0.1431435       0.1681076     7.723490E-6     4.306419E-7     2.164822E-7     4.516123E-8
           4747.5       0.3468227       0.3562347     4.775589E-5       0.1438416       0.1666041     7.709405E-6     4.305153E-7     2.167637E-7     4.513880E-8
            4748.       0.3466423       0.3561735     4.778721E-5       0.1445396       0.1651009     7.695319E-6     4.303888E-7     2.170452E-7     4.511637E-8
           4748.5       0.3464617       0.3561122     4.781852E-5       0.1452375       0.1635977     7.681236E-6     4.302622E-7     2.173265E-7     4.509394E-8
            4749.       0.3462812       0.3560508     4.784983E-5       0.1459353       0.1620948     7.667153E-6     4.301357E-7     2.176079E-7     4.507152E-8
           4749.5       0.3461008       0.3559896     4.788114E-5       0.1466331        0.160592     7.653074E-6     4.300092E-7     2.178892E-7     4.504911E-8
            4750.       0.3459204       0.3559283     4.791245E-5       0.1473307       0.1590895     7.638996E-6     4.298827E-7     2.181705E-7     4.502668E-8
           4750.5        0.346486       0.3561143     4.794735E-5       0.1480999       0.1610284     7.625491E-6     4.297885E-7     2.184682E-7     4.500765E-8
            4751.       0.3470517       0.3563003     4.798226E-5       0.1488692       0.1629675     7.611988E-6     4.296944E-7     2.187659E-7     4.498861E-8
           4751.5       0.3476174       0.3564861     4.801715E-5       0.1496385       0.1649066     7.598482E-6     4.296001E-7     2.190635E-7     4.496957E-8
            4752.       0.3481832       0.3566722     4.805207E-5       0.1504078       0.1668459     7.584978E-6     4.295060E-7     2.193613E-7     4.495054E-8
           4752.5       0.3487489       0.3568581     4.808697E-5       0.1511772       0.1687851     7.571472E-6     4.294118E-7     2.196590E-7     4.493150E-8
            4753.       0.3493147        0.357044     4.812188E-5       0.1519465       0.1707244     7.557966E-6     4.293175E-7     2.199567E-7     4.491246E-8
           4753.5       0.3498805         0.35723     4.815678E-5       0.1527159       0.1726637     7.544459E-6     4.292233E-7     2.202544E-7     4.489342E-8
            4754.       0.3504463        0.357416     4.819170E-5       0.1534853       0.1746032     7.530954E-6     4.291291E-7     2.205522E-7     4.487439E-8
           4754.5       0.3510121        0.357602     4.822662E-5       0.1542548       0.1765427     7.517446E-6     4.290349E-7     2.208499E-7     4.485535E-8
            4755.       0.3515779        0.357788     4.826153E-5       0.1550242       0.1784822     7.503939E-6     4.289407E-7     2.211477E-7     4.483631E-8
           4755.5       0.3521438       0.3579739     4.829644E-5       0.1557937       0.1804218     7.490430E-6     4.288464E-7     2.214454E-7     4.481727E-8
            4756.       0.3527097         0.35816     4.833135E-5       0.1565632       0.1823615     7.476921E-6     4.287522E-7     2.217432E-7     4.479823E-8
           4756.5       0.3532756        0.358346     4.836627E-5       0.1573327       0.1843013     7.463414E-6     4.286581E-7     2.220411E-7     4.477919E-8
            4757.       0.3538415        0.358532     4.840119E-5       0.1581023        0.186241     7.449903E-6     4.285638E-7     2.223388E-7     4.476015E-8
           4757.5       0.3544074        0.358718     4.843610E-5       0.1588718       0.1881809     7.436393E-6     4.284695E-7     2.226366E-7     4.474110E-8
            4758.       0.3549733        0.358904     4.847102E-5       0.1596414       0.1901208     7.422884E-6     4.283753E-7     2.229344E-7     4.472205E-8
           4758.5       0.3555393       0.3590901     4.850595E-5       0.1604111       0.1920608     7.409373E-6     4.282811E-7     2.232322E-7     4.470301E-8
            4759.       0.3561052       0.3592761     4.854087E-5       0.1611807       0.1940008     7.395862E-6     4.281868E-7     2.235301E-7     4.468396E-8
           4759.5       0.3566713       0.3594621     4.857579E-5       0.1619504       0.1959409     7.382352E-6     4.280926E-7     2.238279E-7     4.466493E-8
            4760.       0.3572373       0.3596482     4.861072E-5       0.1627201       0.1978811     7.368839E-6     4.279983E-7     2.241258E-7     4.464588E-8
           4760.5       0.3559999       0.3596179     4.864350E-5       0.1633615       0.2018441     7.355003E-6     4.278853E-7     2.244137E-7     4.462487E-8
            4761.       0.3547626       0.3595877     4.867628E-5       0.1640029       0.2058069     7.341167E-6     4.277722E-7     2.247017E-7     4.460385E-8
           4761.5       0.3535254       0.3595574     4.870907E-5       0.1646442       0.2097695     7.327333E-6     4.276591E-7     2.249897E-7     4.458285E-8
            4762.       0.3522883       0.3595272     4.874184E-5       0.1652855       0.2137318     7.313500E-6     4.275461E-7     2.252776E-7     4.456184E-8
           4762.5       0.3510512        0.359497     4.877462E-5       0.1659268       0.2176939     7.299667E-6     4.274330E-7     2.255655E-7     4.454084E-8
            4763.       0.3498142       0.3594668     4.880740E-5        0.166568       0.2216559     7.285836E-6     4.273200E-7     2.258535E-7     4.451984E-8
           4763.5       0.3485772       0.3594365     4.884016E-5       0.1672091       0.2256175     7.272004E-6     4.272069E-7     2.261413E-7     4.449883E-8
            4764.       0.3473404       0.3594063     4.887295E-5       0.1678503        0.229579     7.258173E-6     4.270939E-7     2.264292E-7     4.447783E-8
           4764.5       0.3461035        0.359376     4.890570E-5       0.1684914       0.2335402     7.244343E-6     4.269808E-7     2.267170E-7     4.445682E-8
            4765.       0.3448668       0.3593458     4.893847E-5       0.1691325       0.2375012     7.230514E-6     4.268678E-7     2.270048E-7     4.443583E-8
           4765.5       0.3436301       0.3593155     4.897124E-5       0.1697735       0.2414619     7.216687E-6     4.267548E-7     2.272927E-7     4.441483E-8
            4766.       0.3423935       0.3592853     4.900400E-5       0.1704145       0.2454225     7.202859E-6     4.266417E-7     2.275804E-7     4.439383E-8
           4766.5        0.341157       0.3592551     4.903677E-5       0.1710555       0.2493828     7.189033E-6     4.265288E-7     2.278683E-7     4.437283E-8
            4767.       0.3399206       0.3592248     4.906952E-5       0.1716964       0.2533429     7.175206E-6     4.264157E-7     2.281560E-7     4.435184E-8
           4767.5       0.3386842       0.3591946     4.910228E-5       0.1723373       0.2573028     7.161382E-6     4.263028E-7     2.284438E-7     4.433085E-8
            4768.       0.3374479       0.3591644     4.913504E-5       0.1729782       0.2612624     7.147557E-6     4.261898E-7     2.287315E-7     4.430985E-8
           4768.5       0.3362116       0.3591342     4.916780E-5        0.173619       0.2652219     7.133734E-6     4.260768E-7     2.290192E-7     4.428886E-8
            4769.       0.3349754       0.3591039     4.920054E-5       0.1742598        0.269181     7.119911E-6     4.259638E-7     2.293069E-7     4.426786E-8
           4769.5       0.3337393       0.3590737     4.923329E-5       0.1749005         0.27314     7.106089E-6     4.258508E-7     2.295946E-7     4.424688E-8
            4770.       0.3325033       0.3590435     4.926604E-5       0.1755412       0.2770987     7.092268E-6     4.257379E-7     2.298823E-7     4.422589E-8
           4770.5       0.3318023       0.3592477     4.930072E-5       0.1763098       0.2762587     7.078725E-6     4.256416E-7     2.301790E-7     4.420663E-8
            4771.       0.3311013       0.3594521     4.933541E-5       0.1770785       0.2754187     7.065183E-6     4.255454E-7     2.304757E-7     4.418738E-8
           4771.5       0.3304004       0.3596564     4.937010E-5       0.1778472       0.2745788     7.051640E-6     4.254492E-7     2.307724E-7     4.416814E-8
            4772.       0.3296993       0.3598606     4.940478E-5       0.1786159       0.2737387     7.038097E-6     4.253529E-7     2.310691E-7     4.414889E-8
           4772.5       0.3289983        0.360065     4.943946E-5       0.1793847       0.2728986     7.024554E-6     4.252566E-7     2.313658E-7     4.412964E-8
            4773.       0.3282973       0.3602692     4.947416E-5       0.1801534       0.2720585     7.011010E-6     4.251605E-7     2.316626E-7     4.411038E-8
           4773.5       0.3275962       0.3604736     4.950884E-5       0.1809222       0.2712184     6.997466E-6     4.250642E-7     2.319593E-7     4.409113E-8
            4774.       0.3268951       0.3606779     4.954353E-5       0.1816909       0.2703783     6.983922E-6     4.249679E-7     2.322561E-7     4.407187E-8
           4774.5       0.3261941       0.3608822     4.957822E-5       0.1824597       0.2695381     6.970377E-6     4.248716E-7     2.325528E-7     4.405262E-8
            4775.       0.3254929       0.3610865     4.961291E-5       0.1832285        0.268698     6.956832E-6     4.247754E-7     2.328495E-7     4.403336E-8
           4775.5       0.3247919       0.3612908     4.964760E-5       0.1839973       0.2678578     6.943286E-6     4.246792E-7     2.331463E-7     4.401411E-8
            4776.       0.3240907       0.3614952     4.968229E-5       0.1847662       0.2670176     6.929742E-6     4.245829E-7     2.334431E-7     4.399486E-8
           4776.5       0.3233896       0.3616995     4.971699E-5        0.185535       0.2661774     6.916195E-6     4.244866E-7     2.337399E-7     4.397560E-8
            4777.       0.3226884       0.3619039     4.975168E-5       0.1863039       0.2653371     6.902650E-6     4.243904E-7     2.340367E-7     4.395634E-8
           4777.5       0.3219873       0.3621082     4.978637E-5       0.1870728       0.2644969     6.889103E-6     4.242941E-7     2.343334E-7     4.393709E-8
            4778.        0.321286       0.3623125     4.982106E-5       0.1878417       0.2636566     6.875556E-6     4.241978E-7     2.346302E-7     4.391783E-8
           4778.5       0.3205848       0.3625169     4.985576E-5       0.1886106       0.2628163     6.862009E-6     4.241015E-7     2.349270E-7     4.389857E-8
            4779.       0.3198836       0.3627212     4.989045E-5       0.1893796       0.2619759     6.848461E-6     4.240052E-7     2.352238E-7     4.387931E-8
           4779.5       0.3191824       0.3629256     4.992514E-5       0.1901485       0.2611356     6.834914E-6     4.239090E-7     2.355206E-7     4.386006E-8
            4780.       0.3184811         0.36313     4.995985E-5       0.1909175       0.2602953     6.821366E-6     4.238127E-7     2.358174E-7     4.384080E-8
           4780.5       0.3141428       0.3630781     5.004116E-5       0.1916782       0.2582482     6.828208E-6     4.236980E-7     2.361040E-7     4.381964E-8
            4781.       0.3098048       0.3630263     5.012249E-5       0.1924389       0.2562014     6.835050E-6     4.235835E-7     2.363906E-7     4.379849E-8
