Name,RA,DEC,RA_SEX,DEC_SEX,SDSS Footprint,SkyServer,DES Footprint,PanSTARRS,NED,PSZ2 Indx,PSZ1 Indx,Redshift,Semester,Val,PCCS2,SNR_PSZ2,SNR_PSZ1,MOSAIC Imaging,Optical run2,SALT Imaging,SALT Spec,SOAR Imaging,NEWFIRM Imaging,RAW MOSAIC,RAW NEWFIRM,VO MOSAIC,VO NEWFIRM,Mosaics,Catalogs,Calibrated,Color Cat,Photo-z,maxBCG,ROSAT_x,RASS rate,RASS S/N,New RASS rate,New RASS S/N,Validation,COSMO,COMMENT,PCCS,Optical run1,Optical run2_y,IR run1,Swift,Comments
PSZ2_G057.09+11.19,283.5194099,26.48299795,18:54:05,+26:28:58.79,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=18%3A54%3A05+%2B26%3A28%3A58.79&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=283.519410d&lat=26.482998d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,233,-1,-1,,-1,F,4.9635,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0128,2.16,,FALSE,FALSE,FALSE,,,,,
PSZ1_G213.27+78.35,179.8282967,26.45609387,11:59:19,+26:27:21.93,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=11%3A59%3A19+%2B26%3A27%3A21.93&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=179.828297d&lat=26.456094d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.71,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0061,-2.76,,,2,FALSE,TRUE,FALSE,,,,,
PSZ2_G203.71+50.82,148.7731224,26.33091349,9:55:06,+26:19:51.28,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=148.773122&dec=26.330913&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=9%3A55%3A06+%2B26%3A19%3A51.28&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=148.773122d&lat=26.330913d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,921,-1,-1,,-1,F,4.6476,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0008,0.21,,FALSE,FALSE,FALSE,,,,,
PSZ1_G199.70+37.01,133.0629898,25.91946716,8:52:15,+25:55:10.08,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=8%3A52%3A15+%2B25%3A55%3A10.08&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=133.062990d&lat=25.919467d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.89,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0006,0.1,,,2,FALSE,TRUE,FALSE,,,,Possible X-rays (8 ks exposure),
PSZ2_G093.71-30.90,345.1839268,25.61136828,23:00:44,+25:36:40.92,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=345.183927&dec=25.611368&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=23%3A00%3A44+%2B25%3A36%3A40.92&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=345.183927d&lat=25.611368d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,426,-1,-1,,-1,T,5.0012,,,,,,,11/11/2016,,,,,,,,FALSE,FALSE,FALSE,,,,0.0082,1.4,,FALSE,FALSE,FALSE,,,,,
PSZ1_G091.73-30.23,343.1745149,25.34693143,22:52:42,+25:20:48.95,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=22%3A52%3A42+%2B25%3A20%3A48.95&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=343.174515d&lat=25.346931d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.645,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0054,1.09,,,3,FALSE,TRUE,TRUE,,,,,
PSZ1_G191.05+12.85,104.911754,25.13962097,6:59:39,+25:08:22.63,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=6%3A59%3A39+%2B25%3A08%3A22.63&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=104.911754d&lat=25.139621d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.51,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0106,1.38,,,1,FALSE,FALSE,FALSE,,,,Extended X-rays 4' SE; 2617 s,NED: z=0.09 gal; NVSS radio source 21 mJy @1.4 GHz
PSZ2_G066.76-08.42,307.7695687,25.0447577,20:31:05,+25:02:41.12,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=20%3A31%3A05+%2B25%3A02%3A41.12&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=307.769569d&lat=25.044758d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,281,-1,-1,,-1,F,4.8127,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,-0.0039,-1.43,,FALSE,FALSE,FALSE,,,,,
PSZ2_G210.71+63.08,162.9234653,24.96921975,10:51:42,+24:58:09.19,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=162.923465&dec=24.969220&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=10%3A51%3A42+%2B24%3A58%3A09.19&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=162.923465d&lat=24.969220d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,952,-1,-1,1,-1,T,7.3734,,,,Not visible,,,2/22/2016,,,,,,,,FALSE,FALSE,FALSE,,,,0.0017,0.33,,FALSE,FALSE,FALSE,,,,,
PSZ1_G106.81-36.44,358.6376598,24.64117303,23:54:33,+24:38:28.22,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=23%3A54%3A33+%2B24%3A38%3A28.22&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=358.637660d&lat=24.641173d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.659,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0037,-0.99,,,2,FALSE,TRUE,TRUE,,,,Not in FoV (multiple ObsIds),
PSZ1_G031.91+67.94,217.2571187,24.62593996,14:29:02,+24:37:33.38,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=14%3A29%3A02+%2B24%3A37%3A33.38&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=217.257119d&lat=24.625940d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,5.228,2/20/2014,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0074,-2.72,,,2,FALSE,TRUE,FALSE,2/20/2014,,,,Cluster unlikely
PSZ2_G032.31+66.07,219.2979138,24.38923753,14:37:11,+24:23:21.25,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=219.297914&dec=24.389238&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=14%3A37%3A11+%2B24%3A23%3A21.25&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=219.297914d&lat=24.389238d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,115,-1,-1,,-1,F,5.138,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0174,2.4,,FALSE,FALSE,FALSE,,,,,
PSZ1_G189.29+07.44,98.70761975,24.38435195,6:34:50,+24:23:03.66,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=6%3A34%3A50+%2B24%3A23%3A03.66&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=98.707620d&lat=24.384352d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,5.103,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0032,0.64,,,2,FALSE,TRUE,TRUE,,,,,
PSZ2_G144.84-35.16,32.42297816,24.35543454,2:09:42,+24:21:19.56,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=32.422978&dec=24.355435&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=2%3A09%3A42+%2B24%3A21%3A19.56&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=32.422978d&lat=24.355435d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,705,-1,-1,,-1,F,4.8356,,,,,,,11/11/2016,,,,,,,,FALSE,FALSE,FALSE,,,,-0.0015,-0.14,,FALSE,FALSE,FALSE,,,,,
PSZ2_G065.35-08.01,306.5168037,24.13520041,20:26:04,+24:08:06.72,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=20%3A26%3A04+%2B24%3A08%3A06.72&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=306.516804d&lat=24.135200d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,269,-1,-1,,-1,F,5.8294,,6/15/2016,,,,,,,,,,irzg,griz,griz,FALSE,FALSE,FALSE,,,,-0.0029,-0.8,,FALSE,FALSE,FALSE,,,,,
PSZ2_G093.04-32.38,345.4275891,24.04025164,23:01:43,+24:02:24.90,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=345.427589&dec=24.040252&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=23%3A01%3A43+%2B24%3A02%3A24.90&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=345.427589d&lat=24.040252d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,423,320,-1,,-1,T,6.032,5.693,10/26/2014,,,,,11/4/2014,,,,,Krzgi,griz,griz,FALSE,FALSE,FALSE,,0.002,0.42,0.002,0.42,3,FALSE,TRUE,FALSE,10/26/2014,,11/4/2014,,
PSZ1_G162.30-26.92,51.11030954,24.0123519,3:24:26,+24:00:44.46,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=3%3A24%3A26+%2B24%3A00%3A44.46&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=51.110310d&lat=24.012352d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,6.558,10/25/2014,,,,,11/5/2014,,,,,,,,FALSE,FALSE,FALSE,,-0.0065,-2.04,,,3,FALSE,TRUE,TRUE,10/25/2014,,11/5/2014,,
PSZ2_G163.22-26.48,52.11903775,23.83754341,3:28:29,+23:50:15.15,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=3%3A28%3A29+%2B23%3A50%3A15.15&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=52.119038d&lat=23.837543d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,776,-1,-1,,-1,T,6.3463,,11/26/2016,,,,,2/23/2016,,,,,Kgirz,griz,griz,FALSE,FALSE,FALSE,,,,-0.0042,-1.82,,FALSE,FALSE,FALSE,,,,,
PSZ2_G166.27-24.71,55.66079793,23.41149792,3:42:39,+23:24:41.39,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=3%3A42%3A39+%2B23%3A24%3A41.39&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=55.660798d&lat=23.411498d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,796,-1,-1,2,-1,T,9.5753,,11/25/2016,,,,,11/16/2015,,,,,Kgirz,griz,griz,FALSE,FALSE,FALSE,,,,-0.0061,-2.28,,FALSE,FALSE,FALSE,,,,,
PSZ2_G166.27-25.02,55.43459157,23.18345871,3:41:44,+23:11:00.45,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=3%3A41%3A44+%2B23%3A11%3A00.45&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=55.434592d&lat=23.183459d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,795,-1,-1,2,-1,T,8.0897,,11/26/2016,,,,,11/12/2016,,,,,Kgirz,griz,griz,FALSE,FALSE,FALSE,,,,-0.0058,-2.23,,FALSE,FALSE,FALSE,,,,,
PSZ2_G161.73-28.58,49.57338282,23.01232327,3:18:18,+23:00:44.36,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=3%3A18%3A18+%2B23%3A00%3A44.36&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=49.573383d&lat=23.012323d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,771,-1,-1,,-1,T,4.8088,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0036,0.82,,FALSE,FALSE,FALSE,,,,,
PSZ1_G163.03-27.80,51.07499598,22.92408555,3:24:18,+22:55:26.70,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=3%3A24%3A18+%2B22%3A55%3A26.70&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=51.074996d&lat=22.924086d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.5,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0032,-1.41,,,3,FALSE,FALSE,FALSE,,,,,
PSZ1_G112.60-39.30,4.200735522,22.87159172,0:16:48,+22:52:17.73,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=0%3A16%3A48+%2B22%3A52%3A17.73&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=4.200736d&lat=22.871592d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.764,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0024,-0.66,,,2,FALSE,TRUE,FALSE,,,,,
